scenario,column_or_rhs,row_or_bounds,value
SCEN90,y_1_3_2,dem_1_2,1.443332
SCEN90,y_2_1_2,dem_2_2,1.055815
SCEN90,y_2_2_2,dem_2_2,0.775493
SCEN90,y_2_3_2,dem_2_2,1.443332
SCEN90,y_1_1_3,dem_1_3,1.02972
SCEN90,y_1_2_3,dem_1_3,0.710621
SCEN90,y_1_3_3,dem_1_3,1.344571
SCEN90,y_2_1_3,dem_2_3,1.02972
SCEN90,y_2_2_3,dem_2_3,0.710621
SCEN90,y_2_3_3,dem_2_3,1.344571
SCEN91,y_1_1_1,dem_1_1,0.691864
SCEN91,y_1_2_1,dem_1_1,1.416027
SCEN91,y_1_3_1,dem_1_1,1.380334
SCEN91,y_2_1_1,dem_2_1,0.691864
SCEN91,y_2_2_1,dem_2_1,1.416027
SCEN91,y_2_3_1,dem_2_1,1.380334
SCEN91,y_1_1_2,dem_1_2,1.258582
SCEN91,y_1_2_2,dem_1_2,0.809985
SCEN91,y_1_3_2,dem_1_2,1.086891
SCEN91,y_2_1_2,dem_2_2,1.258582
SCEN91,y_2_2_2,dem_2_2,0.809985
SCEN91,y_2_3_2,dem_2_2,1.086891
SCEN91,y_1_1_3,dem_1_3,0.633193
SCEN91,y_1_2_3,dem_1_3,1.409843
SCEN91,y_1_3_3,dem_1_3,0.801684
SCEN91,y_2_1_3,dem_2_3,0.633193
SCEN91,y_2_2_3,dem_2_3,1.409843
SCEN91,y_2_3_3,dem_2_3,0.801684
SCEN92,y_1_1_1,dem_1_1,0.96066
SCEN92,y_1_2_1,dem_1_1,1.031524
SCEN92,y_1_3_1,dem_1_1,1.096178
SCEN92,y_2_1_1,dem_2_1,0.96066
SCEN92,y_2_2_1,dem_2_1,1.031524
SCEN92,y_2_3_1,dem_2_1,1.096178
SCEN92,y_1_1_2,dem_1_2,0.998597
SCEN92,y_1_2_2,dem_1_2,0.772374
SCEN92,y_1_3_2,dem_1_2,1.323237
SCEN92,y_2_1_2,dem_2_2,0.998597
SCEN92,y_2_2_2,dem_2_2,0.772374
SCEN92,y_2_3_2,dem_2_2,1.323237
SCEN92,y_1_1_3,dem_1_3,0.848662
SCEN92,y_1_2_3,dem_1_3,0.533817
SCEN92,y_1_3_3,dem_1_3,1.071358
SCEN92,y_2_1_3,dem_2_3,0.848662
SCEN92,y_2_2_3,dem_2_3,0.533817
SCEN92,y_2_3_3,dem_2_3,1.071358
SCEN93,y_1_1_1,dem_1_1,1.032575
SCEN93,y_1_2_1,dem_1_1,0.678798
SCEN93,y_1_3_1,dem_1_1,0.58471
SCEN93,y_2_1_1,dem_2_1,1.032575
SCEN93,y_2_2_1,dem_2_1,0.678798
SCEN93,y_2_3_1,dem_2_1,0.58471
SCEN93,y_1_1_2,dem_1_2,1.272934
SCEN93,y_1_2_2,dem_1_2,1.251713
SCEN93,y_1_3_2,dem_1_2,0.961604
SCEN93,y_2_1_2,dem_2_2,1.272934
SCEN93,y_2_2_2,dem_2_2,1.251713
SCEN93,y_2_3_2,dem_2_2,0.961604
SCEN93,y_1_1_3,dem_1_3,0.766317
SCEN93,y_1_2_3,dem_1_3,0.872574
SCEN93,y_1_3_3,dem_1_3,0.524815
SCEN93,y_2_1_3,dem_2_3,0.766317
SCEN93,y_2_2_3,dem_2_3,0.872574
SCEN93,y_2_3_3,dem_2_3,0.524815
SCEN94,y_1_1_1,dem_1_1,1.448543
SCEN94,y_1_2_1,dem_1_1,1.242678
SCEN94,y_1_3_1,dem_1_1,0.551768
SCEN94,y_2_1_1,dem_2_1,1.448543
SCEN94,y_2_2_1,dem_2_1,1.242678
SCEN94,y_2_3_1,dem_2_1,0.551768
SCEN94,y_1_1_2,dem_1_2,0.776722
SCEN94,y_1_2_2,dem_1_2,1.431486
SCEN94,y_1_3_2,dem_1_2,0.564445
SCEN94,y_2_1_2,dem_2_2,0.776722
SCEN94,y_2_2_2,dem_2_2,1.431486
SCEN94,y_2_3_2,dem_2_2,0.564445
SCEN94,y_1_1_3,dem_1_3,0.873759
SCEN94,y_1_2_3,dem_1_3,1.002689
SCEN94,y_1_3_3,dem_1_3,1.327766
SCEN94,y_2_1_3,dem_2_3,0.873759
SCEN94,y_2_2_3,dem_2_3,1.002689
SCEN94,y_2_3_3,dem_2_3,1.327766
SCEN95,y_1_1_1,dem_1_1,0.613871
SCEN95,y_1_2_1,dem_1_1,1.318235
SCEN95,y_1_3_1,dem_1_1,1.409235
SCEN95,y_2_1_1,dem_2_1,0.613871
SCEN95,y_2_2_1,dem_2_1,1.318235
SCEN95,y_2_3_1,dem_2_1,1.409235
SCEN95,y_1_1_2,dem_1_2,1.137282
SCEN95,y_1_2_2,dem_1_2,1.237724
SCEN95,y_1_3_2,dem_1_2,1.303339
SCEN95,y_2_1_2,dem_2_2,1.137282
SCEN95,y_2_2_2,dem_2_2,1.237724
SCEN95,y_2_3_2,dem_2_2,1.303339
SCEN95,y_1_1_3,dem_1_3,1.219736
SCEN95,y_1_2_3,dem_1_3,0.794132
SCEN95,y_1_3_3,dem_1_3,0.5939
SCEN95,y_2_1_3,dem_2_3,1.219736
SCEN95,y_2_2_3,dem_2_3,0.794132
SCEN95,y_2_3_3,dem_2_3,0.5939
SCEN96,y_1_1_1,dem_1_1,1.17753
SCEN96,y_1_2_1,dem_1_1,0.519732
SCEN96,y_1_3_1,dem_1_1,1.174823
SCEN96,y_2_1_1,dem_2_1,1.17753
SCEN96,y_2_2_1,dem_2_1,0.519732
SCEN96,y_2_3_1,dem_2_1,1.174823
SCEN96,y_1_1_2,dem_1_2,0.762248
SCEN96,y_1_2_2,dem_1_2,1.191905
SCEN96,y_1_3_2,dem_1_2,1.485017
SCEN96,y_2_1_2,dem_2_2,0.762248
SCEN96,y_2_2_2,dem_2_2,1.191905
SCEN96,y_2_3_2,dem_2_2,1.485017
SCEN96,y_1_1_3,dem_1_3,0.852648
SCEN96,y_1_2_3,dem_1_3,0.563281
SCEN96,y_1_3_3,dem_1_3,1.14698
SCEN96,y_2_1_3,dem_2_3,0.852648
SCEN96,y_2_2_3,dem_2_3,0.563281
SCEN96,y_2_3_3,dem_2_3,1.14698
SCEN97,y_1_1_1,dem_1_1,0.547475
SCEN97,y_1_2_1,dem_1_1,0.964011
SCEN97,y_1_3_1,dem_1_1,0.864936
SCEN97,y_2_1_1,dem_2_1,0.547475
SCEN97,y_2_2_1,dem_2_1,0.964011
SCEN97,y_2_3_1,dem_2_1,0.864936
SCEN97,y_1_1_2,dem_1_2,1.460026
SCEN97,y_1_2_2,dem_1_2,1.452014
SCEN97,y_1_3_2,dem_1_2,1.270656
SCEN97,y_2_1_2,dem_2_2,1.460026
SCEN97,y_2_2_2,dem_2_2,1.452014
SCEN97,y_2_3_2,dem_2_2,1.270656
SCEN97,y_1_1_3,dem_1_3,1.187654
SCEN97,y_1_2_3,dem_1_3,1.136035
SCEN97,y_1_3_3,dem_1_3,0.858185
SCEN97,y_2_1_3,dem_2_3,1.187654
SCEN97,y_2_2_3,dem_2_3,1.136035
SCEN97,y_2_3_3,dem_2_3,0.858185
SCEN98,y_1_1_1,dem_1_1,1.174353
SCEN98,y_1_2_1,dem_1_1,0.786837
SCEN98,y_1_3_1,dem_1_1,1.331069
SCEN98,y_2_1_1,dem_2_1,1.174353
SCEN98,y_2_2_1,dem_2_1,0.786837
SCEN98,y_2_3_1,dem_2_1,1.331069
SCEN98,y_1_1_2,dem_1_2,0.896913
SCEN98,y_1_2_2,dem_1_2,1.184794
SCEN98,y_1_3_2,dem_1_2,0.816277
SCEN98,y_2_1_2,dem_2_2,0.896913
SCEN98,y_2_2_2,dem_2_2,1.184794
SCEN98,y_2_3_2,dem_2_2,0.816277
SCEN98,y_1_1_3,dem_1_3,1.243159
SCEN98,y_1_2_3,dem_1_3,0.526909
SCEN98,y_1_3_3,dem_1_3,1.428217
SCEN98,y_2_1_3,dem_2_3,1.243159
SCEN98,y_2_2_3,dem_2_3,0.526909
SCEN98,y_2_3_3,dem_2_3,1.428217
SCEN99,y_1_1_1,dem_1_1,1.210593
SCEN99,y_1_2_1,dem_1_1,1.43196
SCEN99,y_1_3_1,dem_1_1,1.014862
SCEN99,y_2_1_1,dem_2_1,1.210593
SCEN99,y_2_2_1,dem_2_1,1.43196
SCEN99,y_2_3_1,dem_2_1,1.014862
SCEN99,y_1_1_2,dem_1_2,0.895408
SCEN99,y_1_2_2,dem_1_2,1.177877
SCEN99,y_1_3_2,dem_1_2,0.518409
SCEN99,y_2_1_2,dem_2_2,0.895408
SCEN99,y_2_2_2,dem_2_2,1.177877
SCEN99,y_2_3_2,dem_2_2,0.518409
SCEN99,y_1_1_3,dem_1_3,0.535335
SCEN99,y_1_2_3,dem_1_3,1.414304
SCEN99,y_1_3_3,dem_1_3,1.476578
SCEN99,y_2_1_3,dem_2_3,0.535335
SCEN99,y_2_2_3,dem_2_3,1.414304
SCEN99,y_2_3_3,dem_2_3,1.476578
SCEN100,y_1_1_1,dem_1_1,0.547264
SCEN100,y_1_2_1,dem_1_1,1.144337
SCEN100,y_1_3_1,dem_1_1,1.422046
SCEN100,y_2_1_1,dem_2_1,0.547264
SCEN100,y_2_2_1,dem_2_1,1.144337
SCEN100,y_2_3_1,dem_2_1,1.422046
SCEN100,y_1_1_2,dem_1_2,1.219003
SCEN100,y_1_2_2,dem_1_2,1.294324
SCEN100,y_1_3_2,dem_1_2,1.114423
SCEN100,y_2_1_2,dem_2_2,1.219003
SCEN100,y_2_2_2,dem_2_2,1.294324
SCEN100,y_2_3_2,dem_2_2,1.114423
SCEN100,y_1_1_3,dem_1_3,1.175933
SCEN100,y_1_2_3,dem_1_3,0.847403
SCEN100,y_1_3_3,dem_1_3,0.882948
SCEN100,y_2_1_3,dem_2_3,1.175933
SCEN100,y_2_2_3,dem_2_3,0.847403
SCEN100,y_2_3_3,dem_2_3,0.882948
SCEN101,y_1_1_1,dem_1_1,0.994298
SCEN101,y_1_2_1,dem_1_1,1.294886
SCEN101,y_1_3_1,dem_1_1,0.582808
SCEN101,y_2_1_1,dem_2_1,0.994298
SCEN101,y_2_2_1,dem_2_1,1.294886
SCEN101,y_2_3_1,dem_2_1,0.582808
SCEN101,y_1_1_2,dem_1_2,1.498362
SCEN101,y_1_2_2,dem_1_2,1.325101
SCEN101,y_1_3_2,dem_1_2,1.288585
SCEN101,y_2_1_2,dem_2_2,1.498362
SCEN101,y_2_2_2,dem_2_2,1.325101
SCEN101,y_2_3_2,dem_2_2,1.288585
SCEN101,y_1_1_3,dem_1_3,1.448402
SCEN101,y_1_2_3,dem_1_3,1.00922
SCEN101,y_1_3_3,dem_1_3,0.806473
SCEN101,y_2_1_3,dem_2_3,1.448402
SCEN101,y_2_2_3,dem_2_3,1.00922
SCEN101,y_2_3_3,dem_2_3,0.806473
SCEN102,y_1_1_1,dem_1_1,0.779668
SCEN102,y_1_2_1,dem_1_1,1.452868
SCEN102,y_1_3_1,dem_1_1,0.728568
SCEN102,y_2_1_1,dem_2_1,0.779668
SCEN102,y_2_2_1,dem_2_1,1.452868
SCEN102,y_2_3_1,dem_2_1,0.728568
SCEN102,y_1_1_2,dem_1_2,1.410213
SCEN102,y_1_2_2,dem_1_2,0.948896
SCEN102,y_1_3_2,dem_1_2,1.295689
SCEN102,y_2_1_2,dem_2_2,1.410213
SCEN102,y_2_2_2,dem_2_2,0.948896
SCEN102,y_2_3_2,dem_2_2,1.295689
SCEN102,y_1_1_3,dem_1_3,0.809148
SCEN102,y_1_2_3,dem_1_3,1.054827
SCEN102,y_1_3_3,dem_1_3,1.244365
SCEN102,y_2_1_3,dem_2_3,0.809148
SCEN102,y_2_2_3,dem_2_3,1.054827
SCEN102,y_2_3_3,dem_2_3,1.244365
SCEN103,y_1_1_1,dem_1_1,1.364489
SCEN103,y_1_2_1,dem_1_1,1.380534
SCEN103,y_1_3_1,dem_1_1,0.708283
SCEN103,y_2_1_1,dem_2_1,1.364489
SCEN103,y_2_2_1,dem_2_1,1.380534
SCEN103,y_2_3_1,dem_2_1,0.708283
SCEN103,y_1_1_2,dem_1_2,1.406001
SCEN103,y_1_2_2,dem_1_2,1.15508
SCEN103,y_1_3_2,dem_1_2,1.189297
SCEN103,y_2_1_2,dem_2_2,1.406001
SCEN103,y_2_2_2,dem_2_2,1.15508
SCEN103,y_2_3_2,dem_2_2,1.189297
SCEN103,y_1_1_3,dem_1_3,1.389233
SCEN103,y_1_2_3,dem_1_3,0.573551
SCEN103,y_1_3_3,dem_1_3,0.731116
SCEN103,y_2_1_3,dem_2_3,1.389233
SCEN103,y_2_2_3,dem_2_3,0.573551
SCEN103,y_2_3_3,dem_2_3,0.731116
SCEN104,y_1_1_1,dem_1_1,1.271413
SCEN104,y_1_2_1,dem_1_1,0.763039
SCEN104,y_1_3_1,dem_1_1,0.532055
SCEN104,y_2_1_1,dem_2_1,1.271413
SCEN104,y_2_2_1,dem_2_1,0.763039
SCEN104,y_2_3_1,dem_2_1,0.532055
SCEN104,y_1_1_2,dem_1_2,1.087855
SCEN104,y_1_2_2,dem_1_2,0.870715
SCEN104,y_1_3_2,dem_1_2,0.565435
SCEN104,y_2_1_2,dem_2_2,1.087855
SCEN104,y_2_2_2,dem_2_2,0.870715
SCEN104,y_2_3_2,dem_2_2,0.565435
SCEN104,y_1_1_3,dem_1_3,0.67462
SCEN104,y_1_2_3,dem_1_3,0.885497
SCEN104,y_1_3_3,dem_1_3,0.717349
SCEN104,y_2_1_3,dem_2_3,0.67462
SCEN104,y_2_2_3,dem_2_3,0.885497
SCEN104,y_2_3_3,dem_2_3,0.717349
SCEN105,y_1_1_1,dem_1_1,1.353848
SCEN105,y_1_2_1,dem_1_1,0.639789
SCEN105,y_1_3_1,dem_1_1,0.808466
SCEN105,y_2_1_1,dem_2_1,1.353848
SCEN105,y_2_2_1,dem_2_1,0.639789
SCEN105,y_2_3_1,dem_2_1,0.808466
SCEN105,y_1_1_2,dem_1_2,0.857824
SCEN105,y_1_2_2,dem_1_2,1.298821
SCEN105,y_1_3_2,dem_1_2,1.119956
SCEN105,y_2_1_2,dem_2_2,0.857824
SCEN105,y_2_2_2,dem_2_2,1.298821
SCEN105,y_2_3_2,dem_2_2,1.119956
SCEN105,y_1_1_3,dem_1_3,0.584056
SCEN105,y_1_2_3,dem_1_3,0.835724
SCEN105,y_1_3_3,dem_1_3,1.167916
SCEN105,y_2_1_3,dem_2_3,0.584056
SCEN105,y_2_2_3,dem_2_3,0.835724
SCEN105,y_2_3_3,dem_2_3,1.167916
SCEN106,y_1_1_1,dem_1_1,0.574037
SCEN106,y_1_2_1,dem_1_1,1.253211
SCEN106,y_1_3_1,dem_1_1,1.474162
SCEN106,y_2_1_1,dem_2_1,0.574037
SCEN106,y_2_2_1,dem_2_1,1.253211
SCEN106,y_2_3_1,dem_2_1,1.474162
SCEN106,y_1_1_2,dem_1_2,1.028924
SCEN106,y_1_2_2,dem_1_2,1.377648
SCEN106,y_1_3_2,dem_1_2,1.378074
SCEN106,y_2_1_2,dem_2_2,1.028924
SCEN106,y_2_2_2,dem_2_2,1.377648
SCEN106,y_2_3_2,dem_2_2,1.378074
SCEN106,y_1_1_3,dem_1_3,0.948892
SCEN106,y_1_2_3,dem_1_3,1.239365
SCEN106,y_1_3_3,dem_1_3,1.454499
SCEN106,y_2_1_3,dem_2_3,0.948892
SCEN106,y_2_2_3,dem_2_3,1.239365
SCEN106,y_2_3_3,dem_2_3,1.454499
SCEN107,y_1_1_1,dem_1_1,1.355429
SCEN107,y_1_2_1,dem_1_1,0.755054
SCEN107,y_1_3_1,dem_1_1,1.278431
SCEN107,y_2_1_1,dem_2_1,1.355429
SCEN107,y_2_2_1,dem_2_1,0.755054
SCEN107,y_2_3_1,dem_2_1,1.278431
SCEN107,y_1_1_2,dem_1_2,1.173961
SCEN107,y_1_2_2,dem_1_2,1.450905
SCEN107,y_1_3_2,dem_1_2,1.026017
SCEN107,y_2_1_2,dem_2_2,1.173961
SCEN107,y_2_2_2,dem_2_2,1.450905
SCEN107,y_2_3_2,dem_2_2,1.026017
SCEN107,y_1_1_3,dem_1_3,0.952329
SCEN107,y_1_2_3,dem_1_3,1.391789
SCEN107,y_1_3_3,dem_1_3,1.124835
SCEN107,y_2_1_3,dem_2_3,0.952329
SCEN107,y_2_2_3,dem_2_3,1.391789
SCEN107,y_2_3_3,dem_2_3,1.124835
SCEN108,y_1_1_1,dem_1_1,0.936913
SCEN108,y_1_2_1,dem_1_1,1.204012
SCEN108,y_1_3_1,dem_1_1,1.126216
SCEN108,y_2_1_1,dem_2_1,0.936913
SCEN108,y_2_2_1,dem_2_1,1.204012
SCEN108,y_2_3_1,dem_2_1,1.126216
SCEN108,y_1_1_2,dem_1_2,1.283924
SCEN108,y_1_2_2,dem_1_2,0.648824
SCEN108,y_1_3_2,dem_1_2,0.84605
SCEN108,y_2_1_2,dem_2_2,1.283924
SCEN108,y_2_2_2,dem_2_2,0.648824
SCEN108,y_2_3_2,dem_2_2,0.84605
SCEN108,y_1_1_3,dem_1_3,0.878024
SCEN108,y_1_2_3,dem_1_3,1.034949
SCEN108,y_1_3_3,dem_1_3,0.908294
SCEN108,y_2_1_3,dem_2_3,0.878024
SCEN108,y_2_2_3,dem_2_3,1.034949
SCEN108,y_2_3_3,dem_2_3,0.908294
SCEN109,y_1_1_1,dem_1_1,0.73786
SCEN109,y_1_2_1,dem_1_1,0.848208
SCEN109,y_1_3_1,dem_1_1,0.590755
SCEN109,y_2_1_1,dem_2_1,0.73786
SCEN109,y_2_2_1,dem_2_1,0.848208
SCEN109,y_2_3_1,dem_2_1,0.590755
SCEN109,y_1_1_2,dem_1_2,1.289729
SCEN109,y_1_2_2,dem_1_2,1.373362
SCEN109,y_1_3_2,dem_1_2,0.676582
SCEN109,y_2_1_2,dem_2_2,1.289729
SCEN109,y_2_2_2,dem_2_2,1.373362
SCEN109,y_2_3_2,dem_2_2,0.676582
SCEN109,y_1_1_3,dem_1_3,1.098321
SCEN109,y_1_2_3,dem_1_3,1.021999
SCEN109,y_1_3_3,dem_1_3,1.26239
SCEN109,y_2_1_3,dem_2_3,1.098321
SCEN109,y_2_2_3,dem_2_3,1.021999
SCEN109,y_2_3_3,dem_2_3,1.26239
SCEN110,y_1_1_1,dem_1_1,1.257744
SCEN110,y_1_2_1,dem_1_1,0.83401
SCEN110,y_1_3_1,dem_1_1,1.315175
SCEN110,y_2_1_1,dem_2_1,1.257744
SCEN110,y_2_2_1,dem_2_1,0.83401
SCEN110,y_2_3_1,dem_2_1,1.315175
SCEN110,y_1_1_2,dem_1_2,1.485743
SCEN110,y_1_2_2,dem_1_2,0.578008
SCEN110,y_1_3_2,dem_1_2,1.285646
SCEN110,y_2_1_2,dem_2_2,1.485743
SCEN110,y_2_2_2,dem_2_2,0.578008
SCEN110,y_2_3_2,dem_2_2,1.285646
SCEN110,y_1_1_3,dem_1_3,1.043929
SCEN110,y_1_2_3,dem_1_3,0.932088
SCEN110,y_1_3_3,dem_1_3,0.830058
SCEN110,y_2_1_3,dem_2_3,1.043929
SCEN110,y_2_2_3,dem_2_3,0.932088
SCEN110,y_2_3_3,dem_2_3,0.830058
SCEN111,y_1_1_1,dem_1_1,0.557958
SCEN111,y_1_2_1,dem_1_1,0.502286
SCEN111,y_1_3_1,dem_1_1,0.833825
SCEN111,y_2_1_1,dem_2_1,0.557958
SCEN111,y_2_2_1,dem_2_1,0.502286
SCEN111,y_2_3_1,dem_2_1,0.833825
SCEN111,y_1_1_2,dem_1_2,1.276647
SCEN111,y_1_2_2,dem_1_2,1.047155
SCEN111,y_1_3_2,dem_1_2,1.395086
SCEN111,y_2_1_2,dem_2_2,1.276647
SCEN111,y_2_2_2,dem_2_2,1.047155
SCEN111,y_2_3_2,dem_2_2,1.395086
SCEN111,y_1_1_3,dem_1_3,1.490474
SCEN111,y_1_2_3,dem_1_3,0.812429
SCEN111,y_1_3_3,dem_1_3,0.746991
SCEN111,y_2_1_3,dem_2_3,1.490474
SCEN111,y_2_2_3,dem_2_3,0.812429
SCEN111,y_2_3_3,dem_2_3,0.746991
SCEN112,y_1_1_1,dem_1_1,1.182836
SCEN112,y_1_2_1,dem_1_1,0.84756
SCEN112,y_1_3_1,dem_1_1,0.579669
SCEN112,y_2_1_1,dem_2_1,1.182836
SCEN112,y_2_2_1,dem_2_1,0.84756
SCEN112,y_2_3_1,dem_2_1,0.579669
SCEN112,y_1_1_2,dem_1_2,1.015918
SCEN112,y_1_2_2,dem_1_2,1.238047
SCEN112,y_1_3_2,dem_1_2,1.201618
SCEN112,y_2_1_2,dem_2_2,1.015918
SCEN112,y_2_2_2,dem_2_2,1.238047
SCEN112,y_2_3_2,dem_2_2,1.201618
SCEN112,y_1_1_3,dem_1_3,0.647082
SCEN112,y_1_2_3,dem_1_3,0.751642
SCEN112,y_1_3_3,dem_1_3,0.998257
SCEN112,y_2_1_3,dem_2_3,0.647082
SCEN112,y_2_2_3,dem_2_3,0.751642
SCEN112,y_2_3_3,dem_2_3,0.998257
SCEN113,y_1_1_1,dem_1_1,0.669327
SCEN113,y_1_2_1,dem_1_1,0.547713
SCEN113,y_1_3_1,dem_1_1,1.216872
SCEN113,y_2_1_1,dem_2_1,0.669327
SCEN113,y_2_2_1,dem_2_1,0.547713
SCEN113,y_2_3_1,dem_2_1,1.216872
SCEN113,y_1_1_2,dem_1_2,1.396947
SCEN113,y_1_2_2,dem_1_2,0.749244
SCEN113,y_1_3_2,dem_1_2,1.324969
SCEN113,y_2_1_2,dem_2_2,1.396947
SCEN113,y_2_2_2,dem_2_2,0.749244
SCEN113,y_2_3_2,dem_2_2,1.324969
SCEN113,y_1_1_3,dem_1_3,1.291428
SCEN113,y_1_2_3,dem_1_3,0.516559
SCEN113,y_1_3_3,dem_1_3,0.885866
SCEN113,y_2_1_3,dem_2_3,1.291428
SCEN113,y_2_2_3,dem_2_3,0.516559
SCEN113,y_2_3_3,dem_2_3,0.885866
SCEN114,y_1_1_1,dem_1_1,1.106803
SCEN114,y_1_2_1,dem_1_1,0.642394
SCEN114,y_1_3_1,dem_1_1,0.631032
SCEN114,y_2_1_1,dem_2_1,1.106803
SCEN114,y_2_2_1,dem_2_1,0.642394
SCEN114,y_2_3_1,dem_2_1,0.631032
SCEN114,y_1_1_2,dem_1_2,1.045164
SCEN114,y_1_2_2,dem_1_2,0.770586
SCEN114,y_1_3_2,dem_1_2,0.554687
SCEN114,y_2_1_2,dem_2_2,1.045164
SCEN114,y_2_2_2,dem_2_2,0.770586
SCEN114,y_2_3_2,dem_2_2,0.554687
SCEN114,y_1_1_3,dem_1_3,0.542347
SCEN114,y_1_2_3,dem_1_3,0.810437
SCEN114,y_1_3_3,dem_1_3,0.655355
SCEN114,y_2_1_3,dem_2_3,0.542347
SCEN114,y_2_2_3,dem_2_3,0.810437
SCEN114,y_2_3_3,dem_2_3,0.655355
SCEN115,y_1_1_1,dem_1_1,1.491986
SCEN115,y_1_2_1,dem_1_1,1.000854
SCEN115,y_1_3_1,dem_1_1,0.545959
SCEN115,y_2_1_1,dem_2_1,1.491986
SCEN115,y_2_2_1,dem_2_1,1.000854
SCEN115,y_2_3_1,dem_2_1,0.545959
SCEN115,y_1_1_2,dem_1_2,1.133092
SCEN115,y_1_2_2,dem_1_2,0.944576
SCEN115,y_1_3_2,dem_1_2,1.314402
SCEN115,y_2_1_2,dem_2_2,1.133092
SCEN115,y_2_2_2,dem_2_2,0.944576
SCEN115,y_2_3_2,dem_2_2,1.314402
SCEN115,y_1_1_3,dem_1_3,0.633543
SCEN115,y_1_2_3,dem_1_3,0.599371
SCEN115,y_1_3_3,dem_1_3,0.648781
SCEN115,y_2_1_3,dem_2_3,0.633543
SCEN115,y_2_2_3,dem_2_3,0.599371
SCEN115,y_2_3_3,dem_2_3,0.648781
SCEN116,y_1_1_1,dem_1_1,0.659599
SCEN116,y_1_2_1,dem_1_1,1.234324
SCEN116,y_1_3_1,dem_1_1,0.984957
SCEN116,y_2_1_1,dem_2_1,0.659599
SCEN116,y_2_2_1,dem_2_1,1.234324
SCEN116,y_2_3_1,dem_2_1,0.984957
SCEN116,y_1_1_2,dem_1_2,1.472153
SCEN116,y_1_2_2,dem_1_2,0.608521
SCEN116,y_1_3_2,dem_1_2,0.500491
SCEN116,y_2_1_2,dem_2_2,1.472153
SCEN116,y_2_2_2,dem_2_2,0.608521
SCEN116,y_2_3_2,dem_2_2,0.500491
SCEN116,y_1_1_3,dem_1_3,0.755734
SCEN116,y_1_2_3,dem_1_3,1.246162
SCEN116,y_1_3_3,dem_1_3,1.284533
SCEN116,y_2_1_3,dem_2_3,0.755734
SCEN116,y_2_2_3,dem_2_3,1.246162
SCEN116,y_2_3_3,dem_2_3,1.284533
SCEN117,y_1_1_1,dem_1_1,0.502282
SCEN117,y_1_2_1,dem_1_1,1.043361
SCEN117,y_1_3_1,dem_1_1,0.879397
SCEN117,y_2_1_1,dem_2_1,0.502282
SCEN117,y_2_2_1,dem_2_1,1.043361
SCEN117,y_2_3_1,dem_2_1,0.879397
SCEN117,y_1_1_2,dem_1_2,1.274089
SCEN117,y_1_2_2,dem_1_2,0.922949
SCEN117,y_1_3_2,dem_1_2,1.205276
SCEN117,y_2_1_2,dem_2_2,1.274089
SCEN117,y_2_2_2,dem_2_2,0.922949
SCEN117,y_2_3_2,dem_2_2,1.205276
SCEN117,y_1_1_3,dem_1_3,1.028362
SCEN117,y_1_2_3,dem_1_3,1.466706
SCEN117,y_1_3_3,dem_1_3,0.682574
SCEN117,y_2_1_3,dem_2_3,1.028362
SCEN117,y_2_2_3,dem_2_3,1.466706
SCEN117,y_2_3_3,dem_2_3,0.682574
SCEN118,y_1_1_1,dem_1_1,0.656003
SCEN118,y_1_2_1,dem_1_1,1.067212
SCEN118,y_1_3_1,dem_1_1,1.389957
SCEN118,y_2_1_1,dem_2_1,0.656003
SCEN118,y_2_2_1,dem_2_1,1.067212
SCEN118,y_2_3_1,dem_2_1,1.389957
SCEN118,y_1_1_2,dem_1_2,0.530769
SCEN118,y_1_2_2,dem_1_2,0.651218
SCEN118,y_1_3_2,dem_1_2,0.890932
SCEN118,y_2_1_2,dem_2_2,0.530769
SCEN118,y_2_2_2,dem_2_2,0.651218
SCEN118,y_2_3_2,dem_2_2,0.890932
SCEN118,y_1_1_3,dem_1_3,1.053432
SCEN118,y_1_2_3,dem_1_3,1.343827
SCEN118,y_1_3_3,dem_1_3,0.552248
SCEN118,y_2_1_3,dem_2_3,1.053432
SCEN118,y_2_2_3,dem_2_3,1.343827
SCEN118,y_2_3_3,dem_2_3,0.552248
SCEN119,y_1_1_1,dem_1_1,0.901181
SCEN119,y_1_2_1,dem_1_1,1.378867
SCEN119,y_1_3_1,dem_1_1,0.637521
SCEN119,y_2_1_1,dem_2_1,0.901181
SCEN119,y_2_2_1,dem_2_1,1.378867
SCEN119,y_2_3_1,dem_2_1,0.637521
SCEN119,y_1_1_2,dem_1_2,0.773813
SCEN119,y_1_2_2,dem_1_2,0.956415
SCEN119,y_1_3_2,dem_1_2,1.160273
SCEN119,y_2_1_2,dem_2_2,0.773813
SCEN119,y_2_2_2,dem_2_2,0.956415
SCEN119,y_2_3_2,dem_2_2,1.160273
SCEN119,y_1_1_3,dem_1_3,1.232734
SCEN119,y_1_2_3,dem_1_3,0.864701
SCEN119,y_1_3_3,dem_1_3,0.585291
SCEN119,y_2_1_3,dem_2_3,1.232734
SCEN119,y_2_2_3,dem_2_3,0.864701
SCEN119,y_2_3_3,dem_2_3,0.585291
SCEN120,y_1_1_1,dem_1_1,0.915491
SCEN120,y_1_2_1,dem_1_1,1.30212
SCEN120,y_1_3_1,dem_1_1,0.776492
SCEN120,y_2_1_1,dem_2_1,0.915491
SCEN120,y_2_2_1,dem_2_1,1.30212
