variable_name,lower_bound,upper_bound,IIS_lower_bound,IIS_upper_bound,vtype
y_s20_i11_j8_k2,0.0,1.0,0,0,B
y_s20_i12_j11_k0,0.0,1.0,0,0,B
y_s20_i12_j11_k1,0.0,1.0,0,0,B
y_s20_i12_j11_k2,0.0,1.0,0,0,B
y_s20_i13_j14_k0,0.0,1.0,0,0,B
y_s20_i13_j14_k1,0.0,1.0,0,0,B
y_s20_i13_j14_k2,0.0,1.0,0,0,B
y_s20_i14_j12_k0,0.0,1.0,0,0,B
y_s20_i14_j12_k1,0.0,1.0,0,0,B
y_s20_i14_j12_k2,0.0,1.0,0,0,B
y_s20_i15_j13_k0,0.0,1.0,0,0,B
y_s20_i15_j13_k1,0.0,1.0,0,0,B
y_s20_i15_j13_k2,0.0,1.0,0,0,B
y_s20_i16_j17_k0,0.0,1.0,0,0,B
y_s20_i16_j17_k1,0.0,1.0,0,0,B
y_s20_i16_j17_k2,0.0,1.0,0,0,B
y_s20_i17_j38_k0,0.0,1.0,0,0,B
y_s20_i17_j38_k1,0.0,1.0,0,0,B
y_s20_i17_j38_k2,0.0,1.0,0,0,B
y_s20_i18_j20_k0,0.0,1.0,0,0,B
y_s20_i18_j20_k1,0.0,1.0,0,0,B
y_s20_i18_j20_k2,0.0,1.0,0,0,B
y_s20_i19_j45_k0,0.0,1.0,0,0,B
y_s20_i19_j45_k1,0.0,1.0,0,0,B
y_s20_i19_j45_k2,0.0,1.0,0,0,B
y_s20_i20_j16_k0,0.0,1.0,0,0,B
y_s20_i20_j16_k1,0.0,1.0,0,0,B
y_s20_i20_j16_k2,0.0,1.0,0,0,B
y_s20_i21_j24_k0,0.0,1.0,0,0,B
y_s20_i21_j24_k1,0.0,1.0,0,0,B
y_s20_i21_j24_k2,0.0,1.0,0,0,B
y_s20_i22_j21_k0,0.0,1.0,0,0,B
y_s20_i22_j21_k1,0.0,1.0,0,0,B
y_s20_i22_j21_k2,0.0,1.0,0,0,B
y_s20_i23_j46_k0,0.0,1.0,0,0,B
y_s20_i23_j46_k1,0.0,1.0,0,0,B
y_s20_i23_j46_k2,0.0,1.0,0,0,B
y_s20_i24_j23_k0,0.0,1.0,0,0,B
y_s20_i24_j23_k1,0.0,1.0,0,0,B
y_s20_i24_j23_k2,0.0,1.0,0,0,B
y_s20_i25_j31_k0,0.0,1.0,0,0,B
y_s20_i25_j31_k1,0.0,1.0,0,0,B
y_s20_i25_j31_k2,0.0,1.0,0,0,B
y_s20_i26_j27_k0,0.0,1.0,0,0,B
y_s20_i26_j27_k1,0.0,1.0,0,0,B
y_s20_i26_j27_k2,0.0,1.0,0,0,B
y_s20_i27_j28_k0,0.0,1.0,0,0,B
y_s20_i27_j28_k1,0.0,1.0,0,0,B
y_s20_i27_j28_k2,0.0,1.0,0,0,B
y_s20_i28_j25_k0,0.0,1.0,0,0,B
y_s20_i28_j25_k1,0.0,1.0,0,0,B
y_s20_i28_j25_k2,0.0,1.0,0,0,B
y_s20_i29_j7_k0,0.0,1.0,0,0,B
y_s20_i29_j7_k1,0.0,1.0,0,0,B
y_s20_i29_j7_k2,0.0,1.0,0,0,B
y_s20_i30_j29_k0,0.0,1.0,0,0,B
y_s20_i30_j29_k1,0.0,1.0,0,0,B
y_s20_i30_j29_k2,0.0,1.0,0,0,B
y_s20_i31_j30_k0,0.0,1.0,0,0,B
y_s20_i31_j30_k1,0.0,1.0,0,0,B
y_s20_i31_j30_k2,0.0,1.0,0,0,B
y_s20_i32_j40_k0,0.0,1.0,0,0,B
y_s20_i32_j40_k1,0.0,1.0,0,0,B
y_s20_i32_j40_k2,0.0,1.0,0,0,B
y_s20_i33_j35_k0,0.0,1.0,0,0,B
y_s20_i33_j35_k1,0.0,1.0,0,0,B
y_s20_i33_j35_k2,0.0,1.0,0,0,B
y_s20_i34_j33_k0,0.0,1.0,0,0,B
y_s20_i34_j33_k1,0.0,1.0,0,0,B
y_s20_i34_j33_k2,0.0,1.0,0,0,B
y_s20_i35_j32_k0,0.0,1.0,0,0,B
y_s20_i35_j32_k1,0.0,1.0,0,0,B
y_s20_i35_j32_k2,0.0,1.0,0,0,B
y_s20_i36_j49_k0,0.0,1.0,0,0,B
y_s20_i36_j49_k1,0.0,1.0,0,0,B
y_s20_i36_j49_k2,0.0,1.0,0,0,B
y_s20_i37_j39_k0,0.0,1.0,0,0,B
y_s20_i37_j39_k1,0.0,1.0,0,0,B
y_s20_i37_j39_k2,0.0,1.0,0,0,B
y_s20_i38_j15_k0,0.0,1.0,0,0,B
y_s20_i38_j15_k1,0.0,1.0,0,0,B
y_s20_i38_j15_k2,0.0,1.0,0,0,B
y_s20_i39_j53_k0,0.0,1.0,0,0,B
y_s20_i39_j53_k1,0.0,1.0,0,0,B
y_s20_i39_j53_k2,0.0,1.0,0,0,B
y_s20_i40_j37_k0,0.0,1.0,0,0,B
y_s20_i40_j37_k1,0.0,1.0,0,0,B
y_s20_i40_j37_k2,0.0,1.0,0,0,B
y_s20_i41_j4_k0,0.0,1.0,0,0,B
y_s20_i41_j4_k1,0.0,1.0,0,0,B
y_s20_i41_j4_k2,0.0,1.0,0,0,B
y_s20_i42_j44_k0,0.0,1.0,0,0,B
y_s20_i42_j44_k1,0.0,1.0,0,0,B
y_s20_i42_j44_k2,0.0,1.0,0,0,B
y_s20_i43_j19_k0,0.0,1.0,0,0,B
y_s20_i43_j19_k1,0.0,1.0,0,0,B
y_s20_i43_j19_k2,0.0,1.0,0,0,B
y_s20_i44_j50_k0,0.0,1.0,0,0,B
y_s20_i44_j50_k1,0.0,1.0,0,0,B
y_s20_i44_j50_k2,0.0,1.0,0,0,B
y_s20_i45_j18_k0,0.0,1.0,0,0,B
y_s20_i45_j18_k1,0.0,1.0,0,0,B
y_s20_i45_j18_k2,0.0,1.0,0,0,B
y_s20_i46_j42_k0,0.0,1.0,0,0,B
y_s20_i46_j42_k1,0.0,1.0,0,0,B
y_s20_i46_j42_k2,0.0,1.0,0,0,B
y_s20_i47_j41_k0,0.0,1.0,0,0,B
y_s20_i47_j41_k1,0.0,1.0,0,0,B
y_s20_i47_j41_k2,0.0,1.0,0,0,B
y_s20_i48_j51_k0,0.0,1.0,0,0,B
y_s20_i48_j51_k1,0.0,1.0,0,0,B
y_s20_i48_j51_k2,0.0,1.0,0,0,B
y_s20_i49_j26_k0,0.0,1.0,0,0,B
y_s20_i49_j26_k1,0.0,1.0,0,0,B
y_s20_i49_j26_k2,0.0,1.0,0,0,B
y_s20_i50_j48_k0,0.0,1.0,0,0,B
y_s20_i50_j48_k1,0.0,1.0,0,0,B
y_s20_i50_j48_k2,0.0,1.0,0,0,B
y_s20_i51_j36_k0,0.0,1.0,0,0,B
y_s20_i51_j36_k1,0.0,1.0,0,0,B
y_s20_i51_j36_k2,0.0,1.0,0,0,B
y_s20_i52_j47_k0,0.0,1.0,0,0,B
y_s20_i52_j47_k1,0.0,1.0,0,0,B
y_s20_i52_j47_k2,0.0,1.0,0,0,B
y_s20_i53_j43_k0,0.0,1.0,0,0,B
y_s20_i53_j43_k1,0.0,1.0,0,0,B
y_s20_i53_j43_k2,0.0,1.0,0,0,B
y_s51_i0_j2_k0,0.0,1.0,0,0,B
y_s51_i0_j2_k1,0.0,1.0,0,0,B
y_s51_i0_j2_k2,0.0,1.0,0,0,B
y_s51_i1_j22_k0,0.0,1.0,0,0,B
y_s51_i1_j22_k1,0.0,1.0,0,0,B
y_s51_i1_j22_k2,0.0,1.0,0,0,B
y_s51_i2_j1_k0,0.0,1.0,0,0,B
y_s51_i2_j1_k1,0.0,1.0,0,0,B
y_s51_i2_j1_k2,0.0,1.0,0,0,B
y_s51_i3_j9_k0,0.0,1.0,0,0,B
y_s51_i3_j9_k1,0.0,1.0,0,0,B
y_s51_i3_j9_k2,0.0,1.0,0,0,B
y_s51_i4_j34_k0,0.0,1.0,0,0,B
y_s51_i4_j34_k1,0.0,1.0,0,0,B
y_s51_i4_j34_k2,0.0,1.0,0,0,B
y_s51_i5_j0_k0,0.0,1.0,0,0,B
y_s51_i5_j0_k1,0.0,1.0,0,0,B
y_s51_i5_j0_k2,0.0,1.0,0,0,B
y_s51_i6_j52_k0,0.0,1.0,0,0,B
y_s51_i6_j52_k1,0.0,1.0,0,0,B
y_s51_i6_j52_k2,0.0,1.0,0,0,B
y_s51_i7_j3_k0,0.0,1.0,0,0,B
y_s51_i7_j3_k1,0.0,1.0,0,0,B
y_s51_i7_j3_k2,0.0,1.0,0,0,B
y_s51_i8_j10_k0,0.0,1.0,0,0,B
y_s51_i8_j10_k1,0.0,1.0,0,0,B
y_s51_i8_j10_k2,0.0,1.0,0,0,B
y_s51_i9_j6_k0,0.0,1.0,0,0,B
y_s51_i9_j6_k1,0.0,1.0,0,0,B
y_s51_i9_j6_k2,0.0,1.0,0,0,B
y_s51_i10_j5_k0,0.0,1.0,0,0,B
y_s51_i10_j5_k1,0.0,1.0,0,0,B
y_s51_i10_j5_k2,0.0,1.0,0,0,B
y_s51_i11_j8_k0,0.0,1.0,0,0,B
y_s51_i11_j8_k1,0.0,1.0,0,0,B
y_s51_i11_j8_k2,0.0,1.0,0,0,B
y_s51_i12_j11_k0,0.0,1.0,0,0,B
y_s51_i12_j11_k1,0.0,1.0,0,0,B
y_s51_i12_j11_k2,0.0,1.0,0,0,B
y_s51_i13_j14_k0,0.0,1.0,0,0,B
y_s51_i13_j14_k1,0.0,1.0,0,0,B
y_s51_i13_j14_k2,0.0,1.0,0,0,B
y_s51_i14_j12_k0,0.0,1.0,0,0,B
y_s51_i14_j12_k1,0.0,1.0,0,0,B
y_s51_i14_j12_k2,0.0,1.0,0,0,B
y_s51_i15_j13_k0,0.0,1.0,0,0,B
y_s51_i15_j13_k1,0.0,1.0,0,0,B
y_s51_i15_j13_k2,0.0,1.0,0,0,B
y_s51_i16_j17_k0,0.0,1.0,0,0,B
y_s51_i16_j17_k1,0.0,1.0,0,0,B
y_s51_i16_j17_k2,0.0,1.0,0,0,B
y_s51_i17_j38_k0,0.0,1.0,0,0,B
y_s51_i17_j38_k1,0.0,1.0,0,0,B
y_s51_i17_j38_k2,0.0,1.0,0,0,B
y_s51_i18_j20_k0,0.0,1.0,0,0,B
y_s51_i18_j20_k1,0.0,1.0,0,0,B
y_s51_i18_j20_k2,0.0,1.0,0,0,B
y_s51_i19_j45_k0,0.0,1.0,0,0,B
y_s51_i19_j45_k1,0.0,1.0,0,0,B
y_s51_i19_j45_k2,0.0,1.0,0,0,B
y_s51_i20_j16_k0,0.0,1.0,0,0,B
y_s51_i20_j16_k1,0.0,1.0,0,0,B
y_s51_i20_j16_k2,0.0,1.0,0,0,B
y_s51_i21_j24_k0,0.0,1.0,0,0,B
y_s51_i21_j24_k1,0.0,1.0,0,0,B
y_s51_i21_j24_k2,0.0,1.0,0,0,B
y_s51_i22_j21_k0,0.0,1.0,0,0,B
y_s51_i22_j21_k1,0.0,1.0,0,0,B
y_s51_i22_j21_k2,0.0,1.0,0,0,B
y_s51_i23_j46_k0,0.0,1.0,0,0,B
y_s51_i23_j46_k1,0.0,1.0,0,0,B
y_s51_i23_j46_k2,0.0,1.0,0,0,B
y_s51_i24_j23_k0,0.0,1.0,0,0,B
y_s51_i24_j23_k1,0.0,1.0,0,0,B
y_s51_i24_j23_k2,0.0,1.0,0,0,B
y_s51_i25_j31_k0,0.0,1.0,0,0,B
y_s51_i25_j31_k1,0.0,1.0,0,0,B
y_s51_i25_j31_k2,0.0,1.0,0,0,B
y_s51_i26_j27_k0,0.0,1.0,0,0,B
y_s51_i26_j27_k1,0.0,1.0,0,0,B
y_s51_i26_j27_k2,0.0,1.0,0,0,B
y_s51_i27_j28_k0,0.0,1.0,0,0,B
y_s51_i27_j28_k1,0.0,1.0,0,0,B
y_s51_i27_j28_k2,0.0,1.0,0,0,B
y_s51_i28_j25_k0,0.0,1.0,0,0,B
y_s51_i28_j25_k1,0.0,1.0,0,0,B
y_s51_i28_j25_k2,0.0,1.0,0,0,B
y_s51_i29_j7_k0,0.0,1.0,0,0,B
y_s51_i29_j7_k1,0.0,1.0,0,0,B
y_s51_i29_j7_k2,0.0,1.0,0,0,B
y_s51_i30_j29_k0,0.0,1.0,0,0,B
y_s51_i30_j29_k1,0.0,1.0,0,0,B
y_s51_i30_j29_k2,0.0,1.0,0,0,B
y_s51_i31_j30_k0,0.0,1.0,0,0,B
y_s51_i31_j30_k1,0.0,1.0,0,0,B
y_s51_i31_j30_k2,0.0,1.0,0,0,B
y_s51_i32_j40_k0,0.0,1.0,0,0,B
y_s51_i32_j40_k1,0.0,1.0,0,0,B
y_s51_i32_j40_k2,0.0,1.0,0,0,B
y_s51_i33_j35_k0,0.0,1.0,0,0,B
y_s51_i33_j35_k1,0.0,1.0,0,0,B
y_s51_i33_j35_k2,0.0,1.0,0,0,B
y_s51_i34_j33_k0,0.0,1.0,0,0,B
y_s51_i34_j33_k1,0.0,1.0,0,0,B
y_s51_i34_j33_k2,0.0,1.0,0,0,B
y_s51_i35_j32_k0,0.0,1.0,0,0,B
y_s51_i35_j32_k1,0.0,1.0,0,0,B
y_s51_i35_j32_k2,0.0,1.0,0,0,B
y_s51_i36_j49_k0,0.0,1.0,0,0,B
y_s51_i36_j49_k1,0.0,1.0,0,0,B
y_s51_i36_j49_k2,0.0,1.0,0,0,B
y_s51_i37_j39_k0,0.0,1.0,0,0,B
y_s51_i37_j39_k1,0.0,1.0,0,0,B
y_s51_i37_j39_k2,0.0,1.0,0,0,B
y_s51_i38_j15_k0,0.0,1.0,0,0,B
y_s51_i38_j15_k1,0.0,1.0,0,0,B
y_s51_i38_j15_k2,0.0,1.0,0,0,B
y_s51_i39_j53_k0,0.0,1.0,0,0,B
y_s51_i39_j53_k1,0.0,1.0,0,0,B
y_s51_i39_j53_k2,0.0,1.0,0,0,B
y_s51_i40_j37_k0,0.0,1.0,0,0,B
y_s51_i40_j37_k1,0.0,1.0,0,0,B
y_s51_i40_j37_k2,0.0,1.0,0,0,B
y_s51_i41_j4_k0,0.0,1.0,0,0,B
y_s51_i41_j4_k1,0.0,1.0,0,0,B
y_s51_i41_j4_k2,0.0,1.0,0,0,B
y_s51_i42_j44_k0,0.0,1.0,0,0,B
y_s51_i42_j44_k1,0.0,1.0,0,0,B
y_s51_i42_j44_k2,0.0,1.0,0,0,B
y_s51_i43_j19_k0,0.0,1.0,0,0,B
y_s51_i43_j19_k1,0.0,1.0,0,0,B
y_s51_i43_j19_k2,0.0,1.0,0,0,B
y_s51_i44_j50_k0,0.0,1.0,0,0,B
y_s51_i44_j50_k1,0.0,1.0,0,0,B
y_s51_i44_j50_k2,0.0,1.0,0,0,B
y_s51_i45_j18_k0,0.0,1.0,0,0,B
y_s51_i45_j18_k1,0.0,1.0,0,0,B
y_s51_i45_j18_k2,0.0,1.0,0,0,B
y_s51_i46_j42_k0,0.0,1.0,0,0,B
y_s51_i46_j42_k1,0.0,1.0,0,0,B
y_s51_i46_j42_k2,0.0,1.0,0,0,B
y_s51_i47_j41_k0,0.0,1.0,0,0,B
y_s51_i47_j41_k1,0.0,1.0,0,0,B
y_s51_i47_j41_k2,0.0,1.0,0,0,B
y_s51_i48_j51_k0,0.0,1.0,0,0,B
y_s51_i48_j51_k1,0.0,1.0,0,0,B
y_s51_i48_j51_k2,0.0,1.0,0,0,B
y_s51_i49_j26_k0,0.0,1.0,0,0,B
y_s51_i49_j26_k1,0.0,1.0,0,0,B
y_s51_i49_j26_k2,0.0,1.0,0,0,B
y_s51_i50_j48_k0,0.0,1.0,0,0,B
y_s51_i50_j48_k1,0.0,1.0,0,0,B
y_s51_i50_j48_k2,0.0,1.0,0,0,B
y_s51_i51_j36_k0,0.0,1.0,0,0,B
y_s51_i51_j36_k1,0.0,1.0,0,0,B
y_s51_i51_j36_k2,0.0,1.0,0,0,B
y_s51_i52_j47_k0,0.0,1.0,0,0,B
y_s51_i52_j47_k1,0.0,1.0,0,0,B
y_s51_i52_j47_k2,0.0,1.0,0,0,B
y_s51_i53_j43_k0,0.0,1.0,0,0,B
y_s51_i53_j43_k1,0.0,1.0,0,0,B
y_s51_i53_j43_k2,0.0,1.0,0,0,B
y_s61_i0_j2_k0,0.0,1.0,0,0,B
y_s61_i0_j2_k1,0.0,1.0,0,0,B
y_s61_i0_j2_k2,0.0,1.0,0,0,B
y_s61_i1_j22_k0,0.0,1.0,0,0,B
y_s61_i1_j22_k1,0.0,1.0,0,0,B
y_s61_i1_j22_k2,0.0,1.0,0,0,B
y_s61_i2_j1_k0,0.0,1.0,0,0,B
y_s61_i2_j1_k1,0.0,1.0,0,0,B
y_s61_i2_j1_k2,0.0,1.0,0,0,B
y_s61_i3_j9_k0,0.0,1.0,0,0,B
y_s61_i3_j9_k1,0.0,1.0,0,0,B
y_s61_i3_j9_k2,0.0,1.0,0,0,B
y_s61_i4_j34_k0,0.0,1.0,0,0,B
y_s61_i4_j34_k1,0.0,1.0,0,0,B
y_s61_i4_j34_k2,0.0,1.0,0,0,B
y_s61_i5_j0_k0,0.0,1.0,0,0,B
y_s61_i5_j0_k1,0.0,1.0,0,0,B
y_s61_i5_j0_k2,0.0,1.0,0,0,B
y_s61_i6_j52_k0,0.0,1.0,0,0,B
y_s61_i6_j52_k1,0.0,1.0,0,0,B
y_s61_i6_j52_k2,0.0,1.0,0,0,B
y_s61_i7_j3_k0,0.0,1.0,0,0,B
y_s61_i7_j3_k1,0.0,1.0,0,0,B
y_s61_i7_j3_k2,0.0,1.0,0,0,B
y_s61_i8_j10_k0,0.0,1.0,0,0,B
y_s61_i8_j10_k1,0.0,1.0,0,0,B
y_s61_i8_j10_k2,0.0,1.0,0,0,B
y_s61_i9_j6_k0,0.0,1.0,0,0,B
y_s61_i9_j6_k1,0.0,1.0,0,0,B
y_s61_i9_j6_k2,0.0,1.0,0,0,B
y_s61_i10_j5_k0,0.0,1.0,0,0,B
y_s61_i10_j5_k1,0.0,1.0,0,0,B
y_s61_i10_j5_k2,0.0,1.0,0,0,B
y_s61_i11_j8_k0,0.0,1.0,0,0,B
y_s61_i11_j8_k1,0.0,1.0,0,0,B
y_s61_i11_j8_k2,0.0,1.0,0,0,B
y_s61_i12_j11_k0,0.0,1.0,0,0,B
y_s61_i12_j11_k1,0.0,1.0,0,0,B
y_s61_i12_j11_k2,0.0,1.0,0,0,B
y_s61_i13_j14_k0,0.0,1.0,0,0,B
y_s61_i13_j14_k1,0.0,1.0,0,0,B
y_s61_i13_j14_k2,0.0,1.0,0,0,B
y_s61_i14_j12_k0,0.0,1.0,0,0,B
y_s61_i14_j12_k1,0.0,1.0,0,0,B
y_s61_i14_j12_k2,0.0,1.0,0,0,B
y_s61_i15_j13_k0,0.0,1.0,0,0,B
y_s61_i15_j13_k1,0.0,1.0,0,0,B
y_s61_i15_j13_k2,0.0,1.0,0,0,B
y_s61_i16_j17_k0,0.0,1.0,0,0,B
y_s61_i16_j17_k1,0.0,1.0,0,0,B
y_s61_i16_j17_k2,0.0,1.0,0,0,B
y_s61_i17_j38_k0,0.0,1.0,0,0,B
y_s61_i17_j38_k1,0.0,1.0,0,0,B
y_s61_i17_j38_k2,0.0,1.0,0,0,B
y_s61_i18_j20_k0,0.0,1.0,0,0,B
y_s61_i18_j20_k1,0.0,1.0,0,0,B
y_s61_i18_j20_k2,0.0,1.0,0,0,B
y_s61_i19_j45_k0,0.0,1.0,0,0,B
y_s61_i19_j45_k1,0.0,1.0,0,0,B
y_s61_i19_j45_k2,0.0,1.0,0,0,B
y_s61_i20_j16_k0,0.0,1.0,0,0,B
y_s61_i20_j16_k1,0.0,1.0,0,0,B
y_s61_i20_j16_k2,0.0,1.0,0,0,B
y_s61_i21_j24_k0,0.0,1.0,0,0,B
y_s61_i21_j24_k1,0.0,1.0,0,0,B
y_s61_i21_j24_k2,0.0,1.0,0,0,B
y_s61_i22_j21_k0,0.0,1.0,0,0,B
y_s61_i22_j21_k1,0.0,1.0,0,0,B
y_s61_i22_j21_k2,0.0,1.0,0,0,B
y_s61_i23_j46_k0,0.0,1.0,0,0,B
y_s61_i23_j46_k1,0.0,1.0,0,0,B
y_s61_i23_j46_k2,0.0,1.0,0,0,B
y_s61_i24_j23_k0,0.0,1.0,0,0,B
y_s61_i24_j23_k1,0.0,1.0,0,0,B
y_s61_i24_j23_k2,0.0,1.0,0,0,B
y_s61_i25_j31_k0,0.0,1.0,0,0,B
y_s61_i25_j31_k1,0.0,1.0,0,0,B
y_s61_i25_j31_k2,0.0,1.0,0,0,B
y_s61_i26_j27_k0,0.0,1.0,0,0,B
y_s61_i26_j27_k1,0.0,1.0,0,0,B
y_s61_i26_j27_k2,0.0,1.0,0,0,B
y_s61_i27_j28_k0,0.0,1.0,0,0,B
y_s61_i27_j28_k1,0.0,1.0,0,0,B
y_s61_i27_j28_k2,0.0,1.0,0,0,B
y_s61_i28_j25_k0,0.0,1.0,0,0,B
y_s61_i28_j25_k1,0.0,1.0,0,0,B
y_s61_i28_j25_k2,0.0,1.0,0,0,B
y_s61_i29_j7_k0,0.0,1.0,0,0,B
y_s61_i29_j7_k1,0.0,1.0,0,0,B
y_s61_i29_j7_k2,0.0,1.0,0,0,B
y_s61_i30_j29_k0,0.0,1.0,0,0,B
y_s61_i30_j29_k1,0.0,1.0,0,0,B
y_s61_i30_j29_k2,0.0,1.0,0,0,B
y_s61_i31_j30_k0,0.0,1.0,0,0,B
y_s61_i31_j30_k1,0.0,1.0,0,0,B
y_s61_i31_j30_k2,0.0,1.0,0,0,B
y_s61_i32_j40_k0,0.0,1.0,0,0,B
y_s61_i32_j40_k1,0.0,1.0,0,0,B
y_s61_i32_j40_k2,0.0,1.0,0,0,B
y_s61_i33_j35_k0,0.0,1.0,0,0,B
y_s61_i33_j35_k1,0.0,1.0,0,0,B
y_s61_i33_j35_k2,0.0,1.0,0,0,B
y_s61_i34_j33_k0,0.0,1.0,0,0,B
y_s61_i34_j33_k1,0.0,1.0,0,0,B
y_s61_i34_j33_k2,0.0,1.0,0,0,B
y_s61_i35_j32_k0,0.0,1.0,0,0,B
y_s61_i35_j32_k1,0.0,1.0,0,0,B
y_s61_i35_j32_k2,0.0,1.0,0,0,B
y_s61_i36_j49_k0,0.0,1.0,0,0,B
y_s61_i36_j49_k1,0.0,1.0,0,0,B
y_s61_i36_j49_k2,0.0,1.0,0,0,B
y_s61_i37_j39_k0,0.0,1.0,0,0,B
y_s61_i37_j39_k1,0.0,1.0,0,0,B
y_s61_i37_j39_k2,0.0,1.0,0,0,B
y_s61_i38_j15_k0,0.0,1.0,0,0,B
y_s61_i38_j15_k1,0.0,1.0,0,0,B
y_s61_i38_j15_k2,0.0,1.0,0,0,B
y_s61_i39_j53_k0,0.0,1.0,0,0,B
y_s61_i39_j53_k1,0.0,1.0,0,0,B
y_s61_i39_j53_k2,0.0,1.0,0,0,B
y_s61_i40_j37_k0,0.0,1.0,0,0,B
y_s61_i40_j37_k1,0.0,1.0,0,0,B
y_s61_i40_j37_k2,0.0,1.0,0,0,B
y_s61_i41_j4_k0,0.0,1.0,0,0,B
y_s61_i41_j4_k1,0.0,1.0,0,0,B
y_s61_i41_j4_k2,0.0,1.0,0,0,B
y_s61_i42_j44_k0,0.0,1.0,0,0,B
y_s61_i42_j44_k1,0.0,1.0,0,0,B
y_s61_i42_j44_k2,0.0,1.0,0,0,B
y_s61_i43_j19_k0,0.0,1.0,0,0,B
y_s61_i43_j19_k1,0.0,1.0,0,0,B
y_s61_i43_j19_k2,0.0,1.0,0,0,B
y_s61_i44_j50_k0,0.0,1.0,0,0,B
y_s61_i44_j50_k1,0.0,1.0,0,0,B
y_s61_i44_j50_k2,0.0,1.0,0,0,B
y_s61_i45_j18_k0,0.0,1.0,0,0,B
y_s61_i45_j18_k1,0.0,1.0,0,0,B
y_s61_i45_j18_k2,0.0,1.0,0,0,B
y_s61_i46_j42_k0,0.0,1.0,0,0,B
y_s61_i46_j42_k1,0.0,1.0,0,0,B
y_s61_i46_j42_k2,0.0,1.0,0,0,B
y_s61_i47_j41_k0,0.0,1.0,0,0,B
y_s61_i47_j41_k1,0.0,1.0,0,0,B
y_s61_i47_j41_k2,0.0,1.0,0,0,B
y_s61_i48_j51_k0,0.0,1.0,0,0,B
y_s61_i48_j51_k1,0.0,1.0,0,0,B
y_s61_i48_j51_k2,0.0,1.0,0,0,B
y_s61_i49_j26_k0,0.0,1.0,0,0,B
y_s61_i49_j26_k1,0.0,1.0,0,0,B
y_s61_i49_j26_k2,0.0,1.0,0,0,B
y_s61_i50_j48_k0,0.0,1.0,0,0,B
y_s61_i50_j48_k1,0.0,1.0,0,0,B
y_s61_i50_j48_k2,0.0,1.0,0,0,B
y_s61_i51_j36_k0,0.0,1.0,0,0,B
y_s61_i51_j36_k1,0.0,1.0,0,0,B
y_s61_i51_j36_k2,0.0,1.0,0,0,B
y_s61_i52_j47_k0,0.0,1.0,0,0,B
y_s61_i52_j47_k1,0.0,1.0,0,0,B
y_s61_i52_j47_k2,0.0,1.0,0,0,B
y_s61_i53_j43_k0,0.0,1.0,0,0,B
y_s61_i53_j43_k1,0.0,1.0,0,0,B
y_s61_i53_j43_k2,0.0,1.0,0,0,B
y_s81_i0_j2_k0,0.0,1.0,0,0,B
y_s81_i0_j2_k1,0.0,1.0,0,0,B
y_s81_i0_j2_k2,0.0,1.0,0,0,B
y_s81_i1_j22_k0,0.0,1.0,0,0,B
y_s81_i1_j22_k1,0.0,1.0,0,0,B
y_s81_i1_j22_k2,0.0,1.0,0,0,B
y_s81_i2_j1_k0,0.0,1.0,0,0,B
y_s81_i2_j1_k1,0.0,1.0,0,0,B
y_s81_i2_j1_k2,0.0,1.0,0,0,B
y_s81_i3_j9_k0,0.0,1.0,0,0,B
y_s81_i3_j9_k1,0.0,1.0,0,0,B
y_s81_i3_j9_k2,0.0,1.0,0,0,B
y_s81_i4_j34_k0,0.0,1.0,0,0,B
y_s81_i4_j34_k1,0.0,1.0,0,0,B
y_s81_i4_j34_k2,0.0,1.0,0,0,B
y_s81_i5_j0_k0,0.0,1.0,0,0,B
y_s81_i5_j0_k1,0.0,1.0,0,0,B
y_s81_i5_j0_k2,0.0,1.0,0,0,B
y_s81_i6_j52_k0,0.0,1.0,0,0,B
y_s81_i6_j52_k1,0.0,1.0,0,0,B
y_s81_i6_j52_k2,0.0,1.0,0,0,B
y_s81_i7_j3_k0,0.0,1.0,0,0,B
y_s81_i7_j3_k1,0.0,1.0,0,0,B
y_s81_i7_j3_k2,0.0,1.0,0,0,B
y_s81_i8_j10_k0,0.0,1.0,0,0,B
y_s81_i8_j10_k1,0.0,1.0,0,0,B
y_s81_i8_j10_k2,0.0,1.0,0,0,B
y_s81_i9_j6_k0,0.0,1.0,0,0,B
y_s81_i9_j6_k1,0.0,1.0,0,0,B
y_s81_i9_j6_k2,0.0,1.0,0,0,B
y_s81_i10_j5_k0,0.0,1.0,0,0,B
y_s81_i10_j5_k1,0.0,1.0,0,0,B
y_s81_i10_j5_k2,0.0,1.0,0,0,B
y_s81_i11_j8_k0,0.0,1.0,0,0,B
y_s81_i11_j8_k1,0.0,1.0,0,0,B
y_s81_i11_j8_k2,0.0,1.0,0,0,B
y_s81_i12_j11_k0,0.0,1.0,0,0,B
y_s81_i12_j11_k1,0.0,1.0,0,0,B
y_s81_i12_j11_k2,0.0,1.0,0,0,B
y_s81_i13_j14_k0,0.0,1.0,0,0,B
y_s81_i13_j14_k1,0.0,1.0,0,0,B
y_s81_i13_j14_k2,0.0,1.0,0,0,B
y_s81_i14_j12_k0,0.0,1.0,0,0,B
y_s81_i14_j12_k1,0.0,1.0,0,0,B
y_s81_i14_j12_k2,0.0,1.0,0,0,B
y_s81_i15_j13_k0,0.0,1.0,0,0,B
y_s81_i15_j13_k1,0.0,1.0,0,0,B
